id,userId,rating
6846342,1,4.0
6851156,1,4.0
6851892,1,4.0
6852249,1,5.0
6852794,1,5.0
6853645,1,4.0
6854110,1,5.0
6857550,1,4.0
6858425,1,4.0
6858927,1,4.0
